ward_id,ward_name,latitude,longitude,area_km2,primary_drain_km,secondary_drain_km,tertiary_drain_km,total_drain_km,drainage_index
56,Aramane Nagara,13.014529741920096,77.57732109739538,7.4662,0.0,13.624109337264384,3.623166627079551,17.247275964343935,2.3100474089019762
57,Rajamahal Guttahalli,13.00162844380039,77.57906156394921,0.7705,6.392667811505508,5.476443358737113,4.279967577146083,16.149078747388703,20.95921965916769
60,Gayithri Nagar,12.99742664176942,77.56051613531785,0.6458,0.0,3.8926958516548735,2.6188230226790594,6.511518874333933,10.082872211727985
61,Radhakrishna Temple Ward,13.038139135462892,77.57074758478441,2.0746,7.071630377574094,3.6023112347261046,6.47143080949136,17.145372421791556,8.264423224617543
66,Chamundi Nagara,13.025536345663822,77.59635065495975,0.6817,4.973428641837444,0.0,0.0,4.973428641837444,7.29562658330269
68,Jayachamarajendra  Nagar,13.016288593677354,77.59328421529885,1.4273,16.526938224506313,0.0,0.7877536994734045,17.31469192397972,12.13108100888371
69,Kaval Bairasandra,13.02620490131382,77.60852663321941,1.6162,2.557431895058581,3.319996850617149,0.15725063104780634,6.034679376723536,3.733869184954545
74,Sagayarapuram,13.005694616911407,77.61681478473598,0.7985,0.0,0.4303580577937565,0.35570772367159365,0.7860657814653502,0.984428029386788
75,Pulikeshinagar,12.996410663738493,77.61074741025867,2.1434,13.969506329447734,0.7245904298305748,0.05383320383272813,14.747929963111037,6.880624224648239
86,Challakere,13.030400584025747,77.64825797560862,4.1204,6.944238364615465,4.804876754842546,9.459827889440236,21.208943008898245,5.147301963134221
89,Vijinapura,13.007053190883035,77.66778957384443,2.57,0.0,6.91474682642089,4.329392042266931,11.24413886868782,4.375151310773471
80,Kacharkanahalli,13.019714659637392,77.63221275257942,1.7678,5.892313364910238,4.317528744377858,0.188303039325371,10.398145148613468,5.8819691982200855
93,Devasandra,12.999351961483228,77.6892874945032,3.6365,0.0,5.91187146555173,6.75444832560138,12.66631979115311,3.483107326042379
87,Horamavu,13.050248471787755,77.65524445975136,13.1096,16.09984867111509,16.971194278734107,29.70320651431419,62.77424946416339,4.788418370061892
81,Kammanahalli,13.015824769114142,77.64099771492441,1.5241,5.358628616218434,4.080176368612276,4.120339214229381,13.559144199060093,8.896492486752898
94,A. Narayanapura,12.988801607874228,77.68073296808812,3.6151,2.603996402077882,7.551675185016604,8.414946098553363,18.57061768564785,5.13695822678428
82,Banasavadi,13.0139851557914,77.65175233199544,2.4288,5.358628616218434,4.466286731949738,7.852931087247329,17.677846435415503,7.278428209574895
76,Hennur,13.034894317879958,77.6315542946527,3.4851,9.936988349205972,3.514461440093737,7.61923340425091,21.070683193550618,6.045933601202438
96,Hal Airport,12.956975731266088,77.67206695184005,7.2249,19.93723652857176,5.062119159577065,23.855045802356212,48.85440149050504,6.761948468560816
78,Hbr Layout,13.02277516255788,77.62124619380155,1.4813,5.892313364910238,5.130212279746527,0.0,11.022525644656763,7.44111634689581
77,Nagavara,13.035434780386415,77.61682752199182,1.5066,0.0,1.4643319100268668,0.0,1.4643319100268668,0.9719447165982125
79,Kadugondanahalli,13.014481317448082,77.61966655596983,0.5776,0.0,0.7503659356824642,0.0,0.7503659356824642,1.2991099994502497
83,Subbayyanapalya,13.007991136290027,77.63511154545938,0.7338,5.892313364910238,0.5631930639498232,0.8101100127625477,7.265616441622608,9.901357919899985
84,Lingarajapura,13.008814672365084,77.62577606188819,1.1343,5.892313364910238,2.550922762621354,0.5536720506309001,8.996908178162492,7.931683133353162
85,Maruthi Seva Nagar,12.999269814515415,77.63127012924433,2.1844,5.892313364910238,5.5067845391202015,3.5407996357837694,14.939897539814208,6.83935979665547
125,Okalipuram,12.983259243415162,77.5639529447691,0.7694,6.392667811505508,4.064451486975277,0.989029476686555,11.44614877516734,14.876720529201117
101,Dodda Nekkundi,12.967999171361749,77.69542139471919,4.3496,13.407679443479411,0.5437720569836408,17.8244257209642,31.77587722142725,7.305471128707755
128,Chickpete,12.97048242562681,77.57728754159206,0.7129,0.0,0.0,0.0,0.0,0.0
108,Cox Town,12.990447063260017,77.63177543076004,4.0105,13.969506329447734,8.300247968654283,4.11261537888334,26.382369676985356,6.57832431791182
113,Hoysala Nagar,12.978426399912069,77.63883140353732,2.0498,13.969506329447734,3.863555753464589,3.0911397623776904,20.924201845290014,10.20792362439751
114,Jeevanbhima Nagar,12.964676978875593,77.64979428791598,1.8485,13.969506329447734,6.085162856143982,2.601149672159189,22.655818857750905,12.2563261334871
139,Mudalapalya,12.972990797568638,77.52173775681959,0.67,9.92534457401189,0.0,2.392533452427067,12.317878026438956,18.38489257677456
115,Konena Agrahara,12.955890058960954,77.65232868744852,2.16,13.969506329447734,6.004663474593784,6.176900186357741,26.151069990399257,12.106976847407063
116,Ramaswamypalya,13.005924891712853,77.59909745997525,0.8298,13.969506329447734,0.0,0.16246789799068664,14.131974227438421,17.03057872672743
117,Vasanthnagar,12.991209681889663,77.5899039619874,4.3627,0.0,4.113851861362065,2.0291316479631205,6.142983509325186,1.4080692024033707
120,Bharathi Nagar,12.988876060701879,77.61145386461621,0.627,0.0,0.0,0.0,0.0,0.0
121,Ulsoor,12.979784880969213,77.61940880574906,1.8085,13.969506329447734,0.0,0.0,13.969506329447734,7.724360701934052
122,Dattatreya Temple,12.996411021649632,77.57354406641649,0.7948,6.392667811505508,3.2159583105528764,0.6116345928629958,10.22026071492138,12.858908800857298
123,Gandhinagar,12.981173966894099,77.57567798646544,1.9501,6.392667811505508,3.2295188150296954,0.715540986831115,10.337727613366319,5.301126923422552
124,Subhash Nagar,12.981795343761883,77.56877743924268,1.2378,6.392667811505508,2.3822361996270924,0.4185125301208136,9.193416541253413,7.427222928787698
126,Binnipete,12.97216337721097,77.55929931166789,0.8103,6.392667811505508,0.0,0.0,6.392667811505508,7.889260534993839
127,Cottonpete,12.970313643798018,77.56605935227333,0.7482,0.0,0.0,0.8031641822999358,0.8031641822999358,1.0734618849237314
141,Nagarabhavi,12.956479896272871,77.5180881785156,2.1696,9.92534457401189,2.2244076157851795,1.9707915578348276,14.120543747631897,6.508362715538301
144,Kempapura Agrahara,12.972426355748519,77.55560533793525,0.339,0.0,0.06771386884004968,0.6853198214207925,0.7530336902608422,2.2213383193535168
154,Rayapuram,12.965920292984572,77.55440306854604,0.31,0.0,0.0,0.20030225147008626,0.20030225147008626,0.6461362950647944
148,New Guddadahalli,12.955948998624445,77.545179002368,0.7036,2.750596294428263,1.7421727510779903,0.3862799453446035,4.8790489908508565,6.934407320709006
149,Gali Anjaneya Temple Ward,12.955966578752985,77.53877418356339,0.6599,6.068318811586563,3.537953093271498,0.8993271141246201,10.505599018982682,15.919986390335932
155,Devaraj Urs Nagar,12.96044051338978,77.55179482900594,0.6172,0.0,0.0,0.6366780489443411,0.6366780489443411,1.0315587312772863
150,Attiguppe,12.957336187988567,77.52881683239438,1.1847,0.0,2.2826357750683837,1.6753080879265818,3.9579438629949655,3.34088280830165
151,Deepanjali Nagar,12.94493731385342,77.53490306535261,1.9093,6.277968072568475,0.0,6.124930356852146,12.40289842942062,6.4960448485940505
152,Avalahalli,12.947279015056445,77.54509677693066,1.0033,1.474495073482781,2.4567139617311016,2.1174099484264417,6.048618983640324,6.028724193800781
156,Chalavadipalya,12.964095922024656,77.56256422315387,0.5945,0.0,0.0,0.5019365942338179,0.5019365942338179,0.8443004108222335
157,K R Market,12.963668912936035,77.57100790906568,0.9023,0.0,0.0,0.28633713615268447,0.28633713615268447,0.317341389950886
158,Chamrajapet,12.957957391574631,77.56348245835638,1.008,0.0,1.5119433698620925,0.906075045855451,2.4180184157175435,2.398827793370579
159,Azad Nagar,12.954239431139563,77.55354618089419,0.6078,1.474495073482781,5.084816073314838,0.0,6.559311146797619,10.791890666004637
225,Kudlu,12.888793256932532,77.65877181570478,3.3325,12.7722232798309,2.7098210307363084,0.0,15.482044310567208,4.645774736854376
160,Dharmaraya Swamy Temple,12.96084836584566,77.58729414144588,1.3684,5.020780667410211,1.7598890685969215,0.0,6.780669736007132,4.955181040636607
161,Silver Jublee Park,12.95894747926622,77.5797079099871,1.3618,5.020780667410211,3.2367440168484625,0.0,8.257524684258673,6.06368386272483
162,Sunkenahalli,12.949314294075334,77.56964616262646,2.293,0.0,2.524545171849284,0.0,2.524545171849284,1.1009791416699886
177,Lakkasandra,12.941120265614002,77.60478797607124,1.2934,0.0,1.0632653311617803,4.2627557846965765,5.326021115858357,4.117845303740804
163,Vishveshwara Puram,12.945105684645469,77.58430303099523,2.9537,0.0,6.905655426035055,1.8586474585636084,8.764302884598663,2.96722852171807
167,Ashok Nagar,12.966867507246043,77.60589824060136,4.768,3.4291075250260077,0.29398519378519217,0.2305868002681719,3.9536795190793717,0.8292113085317474
164,Hombegowda Nagar,12.94813467889359,77.59644764243028,1.2081,5.020780667410211,2.637774918371475,1.3734457749519082,9.032001360733595,7.476203427475867
165,B Venkata Reddy Nagar,12.9361666516266,77.59597305771318,1.452,3.998173275973098,3.518687288090348,2.1108112816059115,9.627671845669358,6.630627992885233
166,Shanthi Nagar,12.956106778432611,77.5993969717772,1.3615,5.020780667410211,0.0,0.23707076084837378,5.257851428258585,3.8618078797345463
168,Nilasandra,12.951706236018635,77.61257673424974,0.4268,12.97151886743349,0.6536131954982206,0.14222081535045533,13.767352878282166,32.25715294817752
169,Vannarpet,12.962511791061631,77.61639239997398,1.2721,3.4291075250260077,0.29398519378519217,0.2945004727526348,4.017593191563835,3.158236924427195
170,Jogupalya,12.969512094679429,77.62791961987391,1.8597,13.969506329447734,0.8654327546049796,0.0,14.834939084052714,7.97706032373647
171,Domlur,12.964980710066117,77.63810612211265,2.0248,13.969506329447734,2.133308784407207,1.2878415305992195,17.39065664445416,8.58882686905085
175,Jakkasandra,12.921804170127906,77.62839204192078,2.0558,3.7390142959462955,0.0,5.146434372419852,8.885448668366147,4.32213671970335
195,Hosakerehalli,12.928544519755372,77.53941774206311,1.2267,8.852405519726004,0.0,3.425619663039688,12.278025182765692,10.008987676502562
203,Subrahmanyapura,12.895089436655107,77.53597722895137,9.1886,21.53163046480862,5.368996177467253,17.137217124768664,44.037843767044535,4.792660880552482
204,Vasanthpura,12.895030539669596,77.55355884485755,3.3542,9.322037966526974,2.7679060053835274,10.191280704023503,22.281224675934006,6.642783577584522
206,Konanakunte,12.881538041381683,77.56424073876987,3.2117,7.536375746756363,7.271454861629143,6.276876110033675,21.08470671841918,6.564967686402585
207,Rbi Layout,12.883735109682641,77.58187030066513,3.4813,0.0,4.400785679591452,4.777892506557439,9.178678186148892,2.6365662787317645
224,Hosa Road,12.879982344944764,77.64602084535123,3.2714,8.506293702534869,4.158962355202474,8.303565014218243,20.96882107195559,6.409739277360026
208,Anjanapura,12.86138120047699,77.56357349643964,11.045,7.536375746756363,11.92267091707497,14.148055938667943,33.607102602499275,3.042743558397399
209,Gottigere,12.853627108044163,77.58098953696877,6.2909,7.812241816482669,8.072075794987315,12.803469526613597,28.687787138083582,4.560203967331158
212,Naganathapura,12.872601050939842,77.66273736491232,5.262,3.319448860116755,2.4369592639567306,5.41764192210443,11.174050046177916,2.12353668684491
220,Gharebhavipalya,12.89158336619669,77.62934182074036,1.8005,8.506293702534869,0.5965305866736946,10.35967158534603,19.46249587455459,10.809495070566282
222,Ibluru,12.910345724814261,77.65457861811532,3.7151,0.0,1.532646418508088,6.816983038782666,8.349629457290755,2.247484443834824
7,Thanisandra,13.05248283372836,77.62468324031144,5.8922,17.336056888582313,4.929452452912719,10.279642976053934,32.54515231754897,5.523429672711206
62,Sanjaya Nagar,13.036846866380584,77.58155857338872,2.9781,0.0,4.816913011760887,2.0604604247018443,6.877373436462731,2.309315817622891
11,Kodigehalli,13.055148642715253,77.57407704033638,2.342,7.071630377574094,4.82635939680216,9.79220948986854,21.690199264244793,9.261400198225786
9,Hebbal Kempapura,13.049917286285568,77.59588136422644,6.3379,14.540794070038425,2.5760517396762177,16.420634974226093,33.53748078394074,5.291576197784871
100,Garudachar Palya,12.986654596915976,77.70283630913961,4.6764,4.76645368403347,1.7146185293427672,13.950761062130143,20.431833275506378,4.369137215701475
90,Ramamurthy Nagar,13.008594450054112,77.67718766023158,1.7634,0.0,4.090474230641319,0.8230647556765445,4.913538986317864,2.786400695428073
136,Govindaraja Nagar,12.978410529766892,77.53970667449441,1.1009,0.0,3.39789656302242,0.0,3.39789656302242,3.0864715805453904
88,Kalkere,13.032171049313511,77.6789350369171,6.9274,17.295535856512515,9.334661369083033,16.687054769019042,43.317251994614594,6.253031728298438
145,Vijayanagar,12.972365849921797,77.5472860392857,0.6327,6.6506876302259155,1.0645413876160192,0.915021486242112,8.630250504084048,13.640351673911882
118,Sampangiram Nagar,12.976822623433312,77.59289542994672,3.9693,0.0,0.0,0.0,0.0,0.0
119,Shivaji Nagar,12.982698948809922,77.60878214003674,1.1449,0.0,0.0,0.0,0.0,0.0
59,Subramanya Nagar,13.003133027363452,77.55845629237704,0.6546,0.0,1.2251666216708013,2.629126574626867,3.854293196297668,5.888012826608109
58,Kadu Malleshwar Ward,13.007725291129209,77.56367314870874,2.6449,6.392667811505508,2.600544529912411,3.7576427943313644,12.750855135749283,4.820921447218906
172,Agaram,12.941505440927855,77.64040196258229,9.902,19.66312521780204,5.650698675530057,8.470692062122385,33.78451595545448,3.4118880989148135
129,Dayananda Nagar,12.991747463536568,77.56296807387686,0.547,0.0,1.6822152873481846,1.5225385225397559,3.2047538098879405,5.8587821021717374
5,Kogilu,13.102289310857921,77.62719369893466,17.1989,7.149494714954344,8.817785568957788,22.796439079394283,38.763719363306414,2.253848755635908
202,Uttarahalli,12.911007932346651,77.54661318564641,1.8223,0.0,0.07976300553981354,3.269524432379496,3.3492874379193096,1.8379451451019644
147,Hampi Nagar,12.963296085967363,77.53776210007008,1.1807,1.276101220945482,3.537953093271498,1.2900821045858168,6.104136418802797,5.1699300574259315
153,Padarayanapura,12.96353595008582,77.54829418783913,0.2785,2.1572231070148504,0.0,0.6622495110777781,2.8194726180926284,10.123779598178198
146,Hosahalli,12.968557766705892,77.54493152818178,0.7694,7.380142836046784,0.9968275187759695,1.1726028881731745,9.54957324299593,12.411714638674201
187,Sarakki,12.909359638284638,77.58436463361234,1.7822,4.283470336570033,0.0,4.518060614173594,8.801530950743626,4.938576450871746
184,Jayanagar East,12.919161748069214,77.60145402864448,0.8021,0.0,0.0,2.3370477285740345,2.3370477285740345,2.9136612998055536
176,Adugodi,12.939293491687366,77.61546128331646,2.631,5.020780667410211,4.669592814764957,6.1357616999554105,15.826135182130578,6.015254725249175
174,Koramangala,12.933650669386765,77.62837848187117,2.949,4.5216306749972714,1.933274167519209,9.19168653567617,15.646591378192651,5.305727832550916
173,Ejipura,12.942696156995549,77.62786266835406,1.0611,4.5216306749972714,4.152509248657829,3.7372420895380287,12.41138201319313,11.696712857594129
213,Jaraganahalli,12.899884372632272,77.57720543683185,1.2801,0.0,3.6539102458813124,2.2136761175054693,5.867586363386781,4.583693745322069
214,Puttenahalli,12.896890576432206,77.58703658783888,1.7164,0.0,3.6539102458813124,4.026302631675492,7.680212877556804,4.474605498460035
215,Bilekhalli,12.896233362937272,77.5997098168673,3.3846,4.283470336570033,4.331594154465808,5.653829836985472,14.268894328021315,4.215828850682891
216,Hulimavu,12.87740572892351,77.6029374623792,5.6339,7.812241816482669,5.866077737560651,15.197776917600232,28.87609647164355,5.125418710243979
217,Kodichikkanahalli,12.897366225666605,77.61425151338422,3.463,14.003246963153764,4.734876472959733,12.068952703590082,30.80707613970358,8.896065879209813
219,Hongasandra,12.898403184497786,77.62720062070984,0.9292,8.506293702534869,0.0516237425200056,5.846762332688405,14.40467977774328,15.50223824552656
218,Bommanahalli,12.906102470696263,77.62372702940536,1.3081,5.905708086074161,0.8275819467799365,4.902252993049886,11.635543025903983,8.89499505076369
2,Chowdeswari Ward,13.10520830244755,77.58276000137124,3.3692,0.0,3.656936220495357,8.182328493880437,11.839264714375794,3.5139691067243835
4,Yelahanka Satellite Town,13.091069904667222,77.58484370973795,4.6869,3.444805002911499,1.3741334455225924,19.518917820344676,24.33785626877877,5.192740674812514
1,Kempegowda Ward,13.118054559605657,77.59508761098617,14.5092,9.611645692223693,6.89288691436441,26.691138439068816,43.19567104565692,2.977122863125253
65,Manorayanapalya,13.031570357907514,77.60333078760182,0.7227,4.389268140010988,0.0,0.0,4.389268140010988,6.073430386067508
10,Byatarayanapura,13.076526280086107,77.57577632280145,9.0439,0.0,6.8304842879865575,20.090234947971403,26.92071923595796,2.9766714842001747
14,Kuvempu Nagar,13.071799898216314,77.54250770599293,7.1444,4.978461439764969,4.0580859623288745,6.733239564341073,15.769786966434916,2.207293399926504
13,Vidyaranyapura,13.074483419586194,77.55827257960067,2.2938,0.0,6.030547729069232,6.018596901878095,12.049144630947328,5.252918576574823
12,Dodda Bommasandra,13.055416986117745,77.55957783026334,4.1874,0.0,8.481840213463071,7.329301504361722,15.811141717824793,3.7758852074855023
8,Amrutahalli,13.061849371883143,77.60312945980498,3.572,5.483453183330575,0.0,10.316368269561165,15.79982145289174,4.4232422880436
64,Vishwanath Nagenahalli,13.037583821113557,77.60286707345408,1.0899,1.3658285808785358,0.0,1.183958038404435,2.549786619282971,2.339468409287981
46,Rajiv Nagar,13.018554096954412,77.54404480807682,1.4949,1.5041534735382855,0.0,6.6027707002745055,8.106924173812791,5.4230545011792035
6,Jakkuru,13.075042587192533,77.61653619216023,10.653,8.09969504288262,8.421071861976849,14.10254851316404,30.62331541802351,2.8746189259385626
91,K R Puram,13.016002442564883,77.69861629924196,4.6114,12.486532176575386,5.558474458045404,12.045059263018917,30.090065897639708,6.525147655297677
92,Basavanapura,13.016582390456847,77.71634787475388,6.0214,12.766297063591853,8.280415353800644,7.934733499461231,28.98144591685373,4.813074354278695
99,Byrathi,13.027242569759865,77.70074808938472,11.9219,15.91605060209659,14.747509165856547,14.72992934510039,45.393489113053526,3.8075717052695897
97,Kadugodi,12.986163014342486,77.76619585262458,10.2374,17.75969891513195,21.5985783349467,23.79980944899816,63.15808669907681,6.169348340308752
72,Devara Jeevanahalli,13.014913254849779,77.60613830717595,0.5154,0.0,1.9475185915840656,0.0,1.9475185915840656,3.7786546208460723
73,S K Garden,13.01121186958395,77.60436932749464,1.7601,13.969506329447734,1.3979469574382621,0.0,15.367453286885997,8.731011469169932
38,Laxmidevi Nagar,13.022179281724508,77.53450310901243,1.5366,3.7972398170483515,0.0,3.1943091071015752,6.991548924149926,4.550012315599328
40,Chowdeshwari Nagar,13.003864539064292,77.52418446461546,1.1112,13.722584391060241,3.8843186536400798,3.019231591892483,20.626134636592802,18.56203621003672
39,Laggere,13.01251003820703,77.52374459058652,0.9472,3.7972398170483515,3.968327824116995,2.2369483342512635,10.00251597541661,10.560088656478685
47,Dr. Puneet Rajkumar,13.014841283011995,77.53404086018116,0.9736,1.5041534735382855,0.0,2.454389772371271,3.9585432459095564,4.065882545100202
49,Nagapura,13.006549785168078,77.54823264730341,2.5306,0.0,0.0677920895438909,10.465750469033779,10.53354255857767,4.162468410091547
48,Mahalakshmipuram,13.007736564624976,77.54064673499178,0.8486,0.0,0.6072778612729247,3.8549005380039367,4.462178399276861,5.258282346543555
50,Nalvadi Krishna Raja Wadiyar,13.005547467869446,77.53300769968318,0.8561,15.226737864598526,1.0593846306931176,1.7058613963609386,17.99198389165258,21.016217605014113
109,Benniganahalli,13.00096678588321,77.65302225640109,3.7604,5.358628616218434,0.3962986933742254,12.927246149743198,18.682173459335857,4.968134629118141
110,C V Raman Nagar,12.987726783161833,77.6565895538674,2.8627,4.52438477419518,4.169298767353987,6.7651979133071425,15.458881454856309,5.400105304382684
194,Chikkalsandra,12.921556053281698,77.54618230935057,0.9433,4.673216751525285,2.268683859242266,4.23306330831994,11.17496391908749,11.846670114584427
221,Hsr Layout,12.91359152632126,77.64001477166035,4.221,18.151016084555323,3.3841728578789003,21.418128530530453,42.95331747296468,10.176099851448631
223,Mangammanapalya,12.900244782682238,77.63824240289195,1.6594,8.506293702534869,0.0,7.903943380694187,16.410237083229056,9.889259421013051
211,Begur,12.871543093176147,77.63714557057199,6.7379,8.506293702534869,6.733463478389842,21.782540532942292,37.022297713867005,5.494634487580256
178,Suddagunte Palya,12.930193850910076,77.60778840002965,1.6495,3.998173275973098,0.42342463206936953,3.1915029860539184,7.6131008940963865,4.615399147678925
210,Kalena Agrahara,12.85943397495571,77.6071653096692,10.6203,7.812241816482669,4.016158356194473,22.403748598962114,34.23214877163926,3.2232751213844484
181,Btm Layout,12.909238386628289,77.60866180939323,1.0037,0.0,0.0,3.822574428632304,3.822574428632304,3.808483041379201
180,Someswara Temple Ward,12.915601351020436,77.6115414972105,1.7121,3.998173275973098,0.7759582042599309,7.147049305395354,11.921180785628383,6.962899822223225
179,Madivala,12.922388635648796,77.61436240011658,0.6433,3.998173275973098,0.0,3.203956928276953,7.202130204250051,11.195601125835616
185,J P Nagar,12.912088432428591,77.59481788661154,1.7584,4.283470336570033,3.6539102458813124,3.780986767099634,11.718367349550979,6.66422165010861
135,Dr. Raj Kumar Agrahara Dasarahalli,12.980113439945582,77.54715677143153,1.2212,6.392667811505508,3.081165795585152,1.5928914791223237,11.066725086212983,9.062172523921538
137,Marenahalli,12.973027917674274,77.53227921296714,0.9978,0.0,2.860217170838765,1.5426015986845898,4.402818769523355,4.412526327443731
196,Gavi Gangadhareshwara,12.94834202083236,77.558954993147,0.8833,0.0,5.2034997211326335,0.11997540253773933,5.323475123670373,6.026803038232053
140,Maruthi Mandir Ward,12.968734033499969,77.52872394710008,0.7818,0.0,4.231346311028955,1.9370103740895557,6.1683566851185105,7.889942037757112
142,Chandralayout,12.954665103875513,77.52358088827846,0.8558,0.0,3.2621401988137153,2.9555147482244273,6.217654947038143,7.26531309539395
143,Nayandahalli,12.94231923788421,77.52060496748294,1.2405,9.92534457401189,3.341755037971735,3.970960472831124,17.238060084814748,13.896058109483876
134,Kamakshipalya,12.98726989849957,77.5352690311519,1.162,0.0,1.7967670923030254,2.8479742118055245,4.64474130410855,3.9971956145512477
198,Dodda Ganapati,12.940170921981542,77.5642047524009,1.6198,0.7860541554031624,4.222900457089771,1.098988600416162,6.107943212909095,3.7708008475793897
199,Vidyapeeta Ward,12.934075293324288,77.56337809953935,0.8692,2.9704691952729894,2.174086482879784,2.8606816597512723,8.005237337904045,9.209891092848649
